order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status
578,6/29/2025,578,88907-CY-235,Food - Condiments,102,325,Google Pay,731.05,Completed
579,4/22/2025,579,07787-RB-070,Food - Frozen Foods,177,335,PayPal,789.09,Completed
580,11/18/2024,580,06884-BB-856,Smart Home,380,62,Apple Pay,406.32,Completed
581,8/15/2024,581,41626-JG-341,Kitchen,476,432,Apple Pay,960.47,Completed
582,11/25/2024,582,63434-CD-612,Food - Bakery,842,126,credit card,769.84,Completed
583,1/16/2025,583,56856-TY-687,Pets,101,393,credit card,147.13,Completed
584,10/13/2024,584,85370-MK-077,Food - Produce,247,256,credit card,564.5,Completed
585,8/28/2024,585,89396-TL-505,Food - Baking,446,195,credit card,17.27,Completed
586,7/15/2025,586,33415-NM-328,Food - Prepared Foods,751,319,Venmo,773.76,Cancelled
587,4/14/2025,587,68413-KR-840,Toys,911,68,Venmo,190.75,Completed
588,8/29/2024,588,80460-XK-123,Outdoor,558,47,credit card,344.59,Cancelled
589,12/9/2024,589,38596-MP-091,Home,432,94,Apple Pay,979.77,Returned
590,3/20/2025,590,81630-UT-642,Clothing - Footwear,159,448,Venmo,975.95,Completed
591,12/4/2024,591,49508-NC-638,Food - Condiments,269,173,Apple Pay,8.36,Completed
592,9/23/2024,592,04086-MU-343,Food - Dairy Alternatives,355,93,PayPal,859.05,Completed
593,6/10/2025,593,22808-AC-591,Outdoor,106,183,Google Pay,239.9,Completed
594,12/28/2024,594,74131-MC-621,Food - Snacks,105,169,credit card,247.93,Completed
595,8/19/2024,595,58862-EG-202,Food - Spices,12,,Venmo,668.22,Cancelled
596,8/20/2024,596,35808-QV-862,Food - Frozen,379,248,Apple Pay,677.66,Completed
597,11/28/2024,597,42762-ID-991,Tools,605,393,Venmo,402.83,Completed
598,2/22/2025,598,20071-LP-515,Food - Vegetables,896,80,Venmo,366.76,Completed
599,8/6/2024,599,87195-AJ-009,Food - Dairy,707,214,Google Pay,937.44,Pending
600,9/10/2024,600,30137-TO-957,Audio,985,183,PayPal,849.44,Completed
601,2/15/2025,601,31371-ZC-516,Kitchen,930,205,credit card,872.12,Completed
602,1/22/2025,602,40838-FR-647,Food - Snacks,620,269,PayPal,311.74,Completed
603,12/7/2024,603,56184-LD-986,Health,829,387,Google Pay,642.01,Completed
604,10/28/2024,604,28082-HZ-063,Kitchen,956,179,PayPal,905.49,Cancelled
605,2/7/2025,605,73519-ZT-857,Food - Frozen,373,458,credit card,262.38,Completed
606,10/14/2024,606,67975-KB-197,Electronics,375,453,Google Pay,565.47,Returned
607,5/20/2025,607,78597-HT-320,Food - Frozen Foods,507,20,PayPal,149.28,Completed
608,9/4/2024,608,47998-PO-786,Food - Condiments,358,380,debit card,762.99,Cancelled
609,2/26/2025,609,76402-WK-823,Safety,151,118,credit card,33.16,Completed
610,3/28/2025,610,49368-VS-601,Food - Bakery,,446,PayPal,700.29,Completed
611,8/31/2024,611,14846-VC-232,Food - Meat,579,476,debit card,599.37,Completed
612,2/14/2025,612,06785-EJ-365,Garden,149,434,Apple Pay,304.16,Completed
613,10/27/2024,613,39471-HB-573,Food - Snacks,120,271,Apple Pay,679.96,Completed
614,7/30/2025,614,64176-HU-824,Food - Meat Alternatives,156,337,credit card,425.02,Completed
615,12/6/2024,615,,Outdoor,31,410,Venmo,550.95,Completed
616,9/7/2024,616,07217-GH-137,Fitness,144,327,debit card,590.65,Pending
617,8/26/2024,617,29040-YF-040,Food - Seafood,392,422,Venmo,769.76,Completed
618,12/15/2024,618,21723-SR-875,Accessories,324,83,debit card,79.0,Completed
619,4/13/2025,619,86406-VM-585,Food - Bakery,789,268,Google Pay,588.26,Completed
620,3/15/2025,620,28875-CM-798,Food - Baking,49,265,credit card,195.98,Completed
621,12/20/2024,621,96850-KK-341,Food - Sauces,896,175,Apple Pay,609.93,Completed
622,6/20/2025,622,36895-WP-925,Home,394,56,Venmo,801.73,Cancelled
623,6/13/2025,623,31971-WM-771,Pets,984,201,,54.02,Completed
624,1/11/2025,624,99489-VJ-581,Storage,395,,PayPal,370.12,Completed
625,12/22/2024,625,87053-SL-918,Kitchen,692,311,credit card,901.47,Completed
626,6/3/2025,626,,Clothing - Tops,823,261,PayPal,851.07,Completed
627,7/1/2025,627,27216-NS-346,Food - Meat,200,96,Google Pay,350.6,Completed
628,11/20/2024,628,29483-PZ-246,Kitchen,496,330,credit card,40.36,Completed
629,9/5/2024,629,81983-IG-097,Kitchen,257,185,Google Pay,109.45,Completed
630,11/28/2024,630,10880-SL-730,Kitchen,565,287,Apple Pay,937.43,Returned
631,1/16/2025,631,77302-AW-214,Food - Dairy,842,320,Google Pay,295.95,Completed
632,1/3/2025,632,82345-UO-514,Food - Canned Goods,117,26,Venmo,596.16,Completed
633,6/23/2025,633,88527-MM-140,Food - Beverages,725,70,credit card,230.43,Completed
634,7/4/2025,634,18195-AG-251,Clothing - Shoes,338,163,Venmo,302.44,Completed
635,2/3/2025,635,88616-FA-471,Food - Baking & Cooking,91,,credit card,315.23,Completed
636,1/7/2025,636,66024-UU-902,Food - Baking Goods,796,495,Google Pay,782.31,Returned
637,5/2/2025,637,80638-ZF-760,Home,412,189,debit card,360.23,Returned
638,6/12/2025,638,85205-AP-247,Food - Baking,208,100,debit card,113.31,Completed
639,4/15/2025,639,,Food - Vegetables,599,143,Apple Pay,199.84,Completed
640,6/4/2025,640,98467-SC-652,Food - Spices,457,433,Venmo,232.23,Completed
641,9/3/2024,641,73175-DP-299,Pets,357,74,PayPal,600.94,Completed
642,5/15/2025,642,10332-CI-167,Clothing,868,327,PayPal,585.6,Completed
643,8/20/2024,643,10772-PE-716,Food - Beverages,448,329,debit card,544.37,Completed
644,3/30/2025,644,93531-FM-800,Kitchen,717,300,Venmo,523.14,Pending
645,2/22/2025,645,97045-IV-889,Food - Beverages,477,450,Google Pay,659.15,Completed
646,2/28/2025,646,05903-QG-417,Food - Frozen Foods,421,134,PayPal,362.27,Completed
647,3/26/2025,647,20915-DK-999,Food - Frozen Vegetables,657,421,Google Pay,555.98,Returned
648,9/22/2024,648,82316-TT-824,Food - Baking & Cooking,567,41,Google Pay,985.29,Completed
649,3/11/2025,649,60388-RJ-312,Food - Snacks,775,412,Google Pay,45.98,Completed
650,5/20/2025,650,85361-UY-234,Clothing - Shirts,889,441,Venmo,718.89,Completed
651,2/13/2025,651,,Food - Snacks,348,378,debit card,758.89,Completed
652,11/30/2024,652,58376-JZ-650,Kitchen,745,205,credit card,208.4,Completed
653,6/27/2025,653,26167-EG-600,,251,89,debit card,309.41,Completed
654,1/22/2025,654,57105-SX-020,Home Appliances,420,172,Google Pay,725.95,Completed
655,4/17/2025,655,54914-VG-861,Food - Sides,409,,Apple Pay,282.08,Completed
656,4/21/2025,656,14656-IJ-770,Fitness,481,198,PayPal,610.71,Completed
657,12/22/2024,657,77744-NI-347,Pets,412,97,Google Pay,921.49,Completed
658,8/9/2024,658,81733-JF-230,Kitchen,99,196,debit card,723.11,Completed
659,8/13/2024,659,48016-MV-306,Clothing - Tops,12,69,debit card,926.13,Completed
660,1/3/2025,660,06862-LD-430,Clothing - Accessories,470,40,,926.84,Completed
661,1/10/2025,661,38048-RS-862,Food - Grains,874,296,credit card,267.57,Returned
662,5/22/2025,662,68645-VO-889,Home,560,168,Google Pay,192.36,Completed
663,5/10/2025,663,65132-LG-968,Kitchen,366,141,credit card,9.19,Completed
664,1/12/2025,664,51171-MX-893,Food - Snacks,745,183,debit card,155.74,Pending
665,12/12/2024,665,73428-BW-248,Home,101,131,debit card,541.33,Completed
666,8/13/2024,666,58614-WP-136,Smart Home,847,349,debit card,329.36,Completed
667,11/6/2024,667,25301-UK-271,,419,211,,237.16,Completed
668,2/24/2025,668,52405-FZ-082,Food - Canned Goods,213,427,PayPal,967.15,Completed
669,7/9/2025,669,25130-CT-228,Accessories,635,39,Google Pay,2.11,Completed
670,11/7/2024,670,07530-ZN-045,Toys,482,416,credit card,292.78,Completed
671,1/7/2025,671,81992-FL-085,Food - Nut Butters,241,73,debit card,34.66,Returned
672,3/6/2025,672,19427-PU-367,Home,50,,debit card,576.72,Completed
673,7/27/2025,673,99833-VV-122,Kitchen,100,95,debit card,88.38,Completed
674,3/11/2025,674,70654-EB-031,Food - Frozen Foods,555,224,Apple Pay,880.84,Completed
675,10/2/2024,675,95100-QI-418,Garden,526,128,Google Pay,445.86,Completed
676,6/6/2025,676,86780-RZ-394,Toys,355,62,debit card,788.39,Completed
677,12/1/2024,677,59917-LW-499,Kitchen,52,428,Apple Pay,104.87,Completed
678,12/14/2024,678,23379-RJ-940,Food - Pasta,825,263,credit card,659.02,Cancelled
679,12/31/2024,679,40085-JU-759,Office,996,393,debit card,61.31,Completed
680,9/6/2024,680,40121-EX-845,Food - Vegetables,286,444,Venmo,707.66,Completed
681,9/10/2024,681,82671-YU-161,,832,197,debit card,375.24,Pending
682,6/21/2025,682,07227-VR-994,Electronics,653,83,Venmo,843.43,Completed
683,8/5/2024,683,14310-AV-187,,817,193,Apple Pay,389.96,Completed
684,5/13/2025,684,12566-XF-346,Clothing - Shirts,791,395,Google Pay,943.28,Completed
685,3/25/2025,685,02253-JN-811,Food - Sauces,496,389,credit card,633.89,Completed
686,8/2/2025,686,57734-OE-301,Fitness,746,94,credit card,472.92,Completed
687,12/6/2024,687,14805-XX-619,Food - Frozen Meals,,468,credit card,82.54,Cancelled
688,1/30/2025,688,65484-CA-730,Food - Confectionery,178,299,Venmo,176.57,Returned
689,9/11/2024,689,63391-LJ-164,Food - Cereals,110,191,PayPal,969.13,Returned
690,11/15/2024,690,34812-IH-102,Clothing - Activewear,601,286,Apple Pay,616.61,Returned
691,8/2/2025,691,53357-WK-851,Fitness,627,443,credit card,165.06,Completed
692,3/9/2025,692,52676-QB-149,Clothing - Swimwear,973,144,credit card,853.17,Completed
693,10/28/2024,693,62166-CY-805,Kitchen,403,450,debit card,115.22,Returned
694,4/11/2025,694,09405-YS-692,Pets,676,468,PayPal,980.21,Completed
695,5/16/2025,695,36312-UJ-402,Home,,393,Google Pay,618.93,Completed
696,3/15/2025,696,47921-NH-926,Gaming,1,190,debit card,627.54,Returned
697,2/16/2025,697,08062-ZV-774,Kitchen,185,218,Google Pay,23.34,Completed
698,11/22/2024,698,17406-TA-810,Clothing - Bottoms,58,102,Venmo,623.55,Cancelled
699,6/10/2025,699,60881-VG-909,Home,874,383,Google Pay,18.47,Completed
700,3/6/2025,700,32937-BE-615,Food - Frozen Foods,111,78,PayPal,45.66,Completed
701,11/11/2024,701,53345-LW-424,Food - Beverages,161,45,debit card,311.93,Completed
702,4/26/2025,702,33238-DN-147,Food - Confectionery,511,157,Google Pay,561.77,Returned
703,6/19/2025,703,34514-RS-177,Food - Dairy,960,492,PayPal,5.9,Completed
704,5/30/2025,704,58162-TI-113,Food - Condiments,818,197,Google Pay,756.0,Completed
705,11/8/2024,705,88810-QP-210,Food - Dairy,462,335,Venmo,380.55,Completed
706,11/2/2024,706,18791-DR-555,Kitchen,279,424,Apple Pay,876.12,Completed
707,4/2/2025,707,,Food - Sauces,584,,Apple Pay,37.28,Completed
708,1/30/2025,708,72199-MS-105,Toys,430,62,Venmo,358.24,Completed
709,6/7/2025,709,72808-ZB-036,Food - Pasta,500,425,credit card,351.96,Completed
710,3/24/2025,710,90356-TT-902,Travel,906,338,Apple Pay,420.45,Completed
711,8/1/2025,711,47640-GT-080,Food - Nuts,8,383,PayPal,36.82,Completed
712,7/8/2025,712,57669-PE-877,Food - Snacks,401,500,Apple Pay,295.14,Completed
713,8/25/2024,713,64483-CU-050,Food - Cereal,342,469,PayPal,531.32,Completed
714,4/23/2025,714,13731-GX-077,Food - Pasta,19,327,PayPal,577.96,Completed
715,4/25/2025,715,40133-LN-371,Food - Condiments,455,264,Google Pay,685.05,Completed
716,12/1/2024,716,87826-YK-261,Bathroom,,237,credit card,623.58,Pending
717,3/31/2025,717,08898-KT-532,Kitchen,419,312,Google Pay,649.46,Completed
718,4/14/2025,718,90462-UO-248,,,60,debit card,484.47,Cancelled
719,8/2/2025,719,10057-WW-183,Food - Meat,911,483,Venmo,269.37,Returned
720,9/10/2024,720,28009-XI-991,Food - Snacks,766,183,Google Pay,400.62,Pending
721,5/31/2025,721,97867-VT-943,Art Supplies,991,345,debit card,921.82,Completed
722,6/25/2025,722,28260-UQ-763,Outdoor,268,120,credit card,978.43,Pending
723,6/19/2025,723,96770-LD-587,Food - Spices,862,425,Google Pay,648.79,Completed
724,3/20/2025,724,76295-OP-669,Fitness,310,,Apple Pay,444.5,Completed
725,7/16/2025,725,56951-TX-503,Sports,46,161,debit card,269.3,Completed
726,3/17/2025,726,06016-SH-852,Outdoor,642,325,Venmo,460.59,Completed
727,4/11/2025,727,,Home,682,362,credit card,717.34,Completed
728,7/13/2025,728,51579-MX-810,Health,580,354,Venmo,411.75,Completed
729,5/24/2025,729,72773-BP-629,Clothing - Bottoms,409,486,debit card,390.86,Cancelled
730,5/26/2025,730,57453-ZP-831,,399,231,credit card,949.8,Completed
731,1/25/2025,731,65332-OE-109,Food - Salads,373,106,Venmo,191.62,Completed
732,6/19/2025,732,14147-AX-665,Food - Snacks,506,299,PayPal,168.63,Completed
733,8/18/2024,733,41271-JM-150,Food - Condiments,272,497,Apple Pay,135.31,Completed
734,12/9/2024,734,37073-GJ-412,Automotive,185,,Google Pay,758.47,Completed
735,3/13/2025,735,78062-PW-099,Toys,576,336,Google Pay,343.24,Completed
736,6/18/2025,736,74944-NF-390,Home,676,,Apple Pay,283.07,Completed
737,6/21/2025,737,36693-JF-136,Health,420,250,Venmo,430.57,Cancelled
738,12/11/2024,738,64433-RF-684,Food - Cheese,150,30,,974.14,Pending
739,9/1/2024,739,05648-AG-793,Garden,766,141,Apple Pay,644.72,Completed
740,10/30/2024,740,61555-ZX-024,Health,646,151,PayPal,400.5,Completed
741,7/7/2025,741,42707-TA-914,Food - Produce,182,439,,567.31,Completed
742,6/4/2025,742,27677-AF-790,Food - Meat,932,294,credit card,3.2,Completed
743,10/28/2024,743,55028-RZ-102,Accessories,486,396,debit card,25.34,Completed
744,5/20/2025,744,21771-TR-764,Food - Prepared Foods,874,433,PayPal,304.31,Completed
745,5/30/2025,745,41640-DO-870,Toys,566,174,debit card,289.21,Completed
746,1/6/2025,746,,Automotive,388,220,Google Pay,533.29,Completed
747,10/23/2024,747,36413-DI-772,Electronics,561,259,credit card,105.07,Completed
748,4/29/2025,748,64140-VG-119,Automotive,238,108,credit card,109.19,Completed
749,12/20/2024,749,07366-LH-482,Food - Soups,614,499,PayPal,553.77,Completed
750,10/26/2024,750,00052-TE-033,Fitness,420,338,Google Pay,943.25,Completed
751,10/30/2024,751,23169-TP-591,Food - Spices,561,261,,287.38,Completed
752,2/12/2025,752,29510-EI-292,Food - Condiments,174,111,Venmo,304.11,Completed
753,5/1/2025,753,12402-TZ-829,Kitchen,824,226,Google Pay,276.34,Returned
754,3/6/2025,754,27305-EW-124,Food - Condiments,597,390,debit card,712.88,Pending
755,11/11/2024,755,65163-RF-698,Beauty,278,100,debit card,606.05,Completed
756,1/7/2025,756,00236-EH-042,Food - Salads,31,,Google Pay,213.41,Completed
757,8/1/2025,757,20973-ID-132,Accessories,319,286,PayPal,883.52,Completed
758,10/21/2024,758,86027-HZ-665,Food - Grains,63,271,Venmo,184.76,Pending
759,10/14/2024,759,52269-LY-875,Fitness,555,193,Google Pay,184.6,Pending
760,6/12/2025,760,90624-QJ-304,Home,376,494,credit card,372.44,Completed
761,1/1/2025,761,58147-JX-860,Home,,441,Apple Pay,151.09,Completed
762,9/12/2024,762,55390-YM-464,Home,362,253,,364.6,Completed
763,3/18/2025,763,57724-BT-327,Food - Oils & Vinegars,757,52,Apple Pay,740.72,Completed
764,6/15/2025,764,93425-VZ-563,Tools,,461,debit card,891.91,Completed
765,1/5/2025,765,68118-KH-386,Food - Meat,984,106,,339.26,Returned
766,11/13/2024,766,16746-SI-521,Food - Sauces,54,160,debit card,155.44,Completed
767,2/13/2025,767,32430-VC-327,Outdoor,570,119,Apple Pay,835.96,Completed
768,2/23/2025,768,77072-SP-446,Food - Bakery,539,269,Google Pay,398.94,Pending
769,5/14/2025,769,73666-UJ-952,Automotive,65,162,credit card,512.78,Completed
770,4/30/2025,770,49470-AI-805,Clothing - Outerwear,281,48,Google Pay,171.32,Completed
771,9/10/2024,771,36019-WS-614,Accessories,812,397,credit card,93.56,Completed
772,1/29/2025,772,05652-UZ-310,Home,974,185,Venmo,51.72,Completed
773,11/2/2024,773,29024-RK-376,Food - Baking Goods,661,86,credit card,484.37,Completed
774,6/1/2025,774,54767-ZB-584,Food - Sauces,355,,Google Pay,154.06,Cancelled
775,11/26/2024,775,81192-PD-500,Food - Snacks,112,210,Venmo,396.98,Completed
776,12/6/2024,776,70082-FH-954,,372,268,Google Pay,229.11,Completed
777,11/21/2024,777,67731-IW-242,Electronics,859,71,credit card,608.37,Completed
778,11/20/2024,778,96466-QE-117,Kitchen,980,72,PayPal,513.43,Completed
779,1/8/2025,779,06012-WP-098,Clothing - Tops,10,142,credit card,389.12,Completed
780,5/26/2025,780,49651-FB-790,Food - Frozen Foods,537,27,PayPal,203.73,Completed
781,8/10/2024,781,64849-FR-992,Music,627,446,debit card,138.86,Cancelled
782,7/10/2025,782,41782-IO-386,Kitchen,665,472,credit card,886.29,Completed
783,2/12/2025,783,83345-NN-888,Food - Protein,622,126,PayPal,594.01,Pending
784,1/23/2025,784,19533-TW-496,Food - Desserts,888,66,Google Pay,486.92,Completed
785,3/3/2025,785,10023-WW-854,Food - Prepared Meals,800,,Google Pay,422.84,Completed
786,9/30/2024,786,03957-PK-011,Kitchen,566,305,credit card,525.26,Completed
787,2/20/2025,787,89293-VC-510,Office,385,366,credit card,352.87,Returned
788,9/17/2024,788,67687-BS-830,Home,492,21,,852.79,Completed
789,11/16/2024,789,83932-BI-850,Food - Snacks,347,100,debit card,468.26,Completed
790,12/16/2024,790,27765-YM-521,Electronics,849,,Venmo,592.22,Completed
791,1/10/2025,791,98121-NS-236,Food - Pasta,663,159,Google Pay,204.58,Completed
792,10/4/2024,792,90838-EP-269,Clothing - Shirts,213,190,Venmo,902.38,Pending
793,8/13/2024,793,53701-RZ-544,Food - Fresh Produce,734,132,Google Pay,729.67,Returned
794,8/19/2024,794,87404-ZJ-838,Food - Nut Butters,482,244,debit card,816.2,Pending
795,7/4/2025,795,73745-OU-408,Garden,371,401,Apple Pay,682.39,Cancelled
796,2/5/2025,796,43690-PM-756,Outdoor,353,121,PayPal,390.6,Completed
797,8/1/2025,797,20903-KO-946,Food - Canned Goods,318,434,,362.9,Returned
798,4/20/2025,798,73604-PX-505,Clothing - Bottoms,116,255,PayPal,355.24,Completed
799,10/4/2024,799,43524-MH-095,Food - Grains,635,213,Apple Pay,364.83,Cancelled
800,4/20/2025,800,20288-PU-724,Tools,118,415,credit card,517.76,Completed
801,4/22/2025,801,38295-AT-685,Accessories,585,375,credit card,580.34,Completed
802,3/23/2025,802,84779-GB-440,Food - Frozen Food,565,113,Venmo,679.35,Completed
803,2/12/2025,803,07191-LP-091,Food - Condiments,384,160,debit card,395.37,Returned
804,6/13/2025,804,83908-KX-058,Pets,866,317,,543.08,Completed
805,5/21/2025,805,40206-DS-465,Food - Marinades,578,226,Google Pay,391.14,Completed
806,12/8/2024,806,65155-RD-984,Food - Beverages,728,,Venmo,448.51,Completed
807,5/26/2025,807,80620-TJ-671,Gaming,102,71,Venmo,436.38,Completed
808,9/19/2024,808,50405-DB-627,Kitchen,721,,Venmo,935.79,Completed
809,10/30/2024,809,09960-LV-470,Food - Snacks,899,93,,799.85,Completed
810,3/4/2025,810,41243-WZ-196,Food - Condiments,804,,Google Pay,479.21,Cancelled
811,7/7/2025,811,30022-PP-354,Food - Snacks,3,106,Google Pay,66.03,Completed
812,2/19/2025,812,88955-GN-260,Food - Snacks,,381,PayPal,154.58,Completed
813,5/13/2025,813,89957-FM-393,Smart Home,940,171,debit card,938.92,Completed
814,7/25/2025,814,67384-VA-633,Clothing - Bottoms,725,320,PayPal,516.3,Completed
815,2/5/2025,815,96971-HO-824,Food - Frozen,299,183,credit card,710.49,Returned
816,10/11/2024,816,68513-AQ-339,Kitchen,165,48,PayPal,958.02,Completed
817,10/28/2024,817,98198-HE-377,Health,950,,Venmo,996.75,Completed
818,10/14/2024,818,15184-AI-485,Outdoor,,37,Google Pay,628.97,Completed
819,10/12/2024,819,43280-JE-397,Electronics,773,279,PayPal,277.09,Pending
820,6/30/2025,820,42819-IN-721,Health,822,136,Google Pay,594.4,Completed
821,6/8/2025,821,23383-XD-286,Crafts,30,428,Venmo,421.65,Completed
822,7/10/2025,822,74258-YV-674,Home,,213,PayPal,915.28,Pending
823,8/20/2024,823,44531-QM-297,Food - Snacks,335,388,PayPal,253.9,Returned
824,12/27/2024,824,32230-HR-928,,312,425,Google Pay,844.49,Cancelled
825,7/16/2025,825,84142-QS-757,Food - Condiments,500,,PayPal,487.86,Pending
826,12/26/2024,826,16421-LV-796,Kitchen,214,92,PayPal,802.18,Completed
827,3/6/2025,827,84618-PM-921,,210,159,credit card,120.35,Completed
828,8/17/2024,828,44026-JO-557,Outdoor,267,315,debit card,277.49,Completed
829,5/13/2025,829,80987-ZB-106,Food - Bakery,517,283,Google Pay,616.9,Completed
830,6/30/2025,830,46372-CP-014,Food,453,57,Venmo,292.19,Completed
831,1/8/2025,831,33016-BA-652,Food - Beverages,738,261,Google Pay,51.95,Completed
832,4/12/2025,832,98015-PQ-510,,733,362,Google Pay,847.31,Pending
833,6/26/2025,833,08163-MB-765,Kitchen,569,466,Google Pay,233.64,Completed
834,7/8/2025,834,95165-VG-651,Electronics,249,437,PayPal,966.05,Completed
835,9/27/2024,835,28726-RF-092,Kitchen,29,149,Apple Pay,226.31,Completed
836,6/22/2025,836,90125-LI-065,Smart Home,546,444,Apple Pay,885.77,Completed
837,6/17/2025,837,28493-CS-550,Food - Produce,858,247,Venmo,564.11,Completed
838,8/23/2024,838,48234-ME-020,Food - Frozen Foods,34,495,Venmo,727.29,Completed
839,1/10/2025,839,87957-QE-390,Garden,921,20,PayPal,487.58,Completed
840,2/1/2025,840,48068-VN-250,Food - Snacks,654,227,credit card,387.09,Pending
841,12/28/2024,841,08484-QU-870,Food - Frozen Foods,26,31,credit card,902.17,Completed
842,10/6/2024,842,,Toys,858,392,debit card,904.62,Pending
843,9/8/2024,843,52207-ZF-403,Health,470,429,,952.74,Completed
844,11/5/2024,844,45971-GQ-344,Food - Snacks,776,354,Apple Pay,724.2,Cancelled
