order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status,campaign_id,channel,region,price_without_discount,discount_applied,discount_amount,days_to_delivery
499,2025-07-30,499,01170-CV-831,Outdoor,478.0,125.0,Google Pay,51690.42085654207,Completed,Campaign C,Social Media,West,59750.0,True,8059.579143457931,7
500,2024-11-01,500,57481-VZ-654,Outdoor,689.0,326.0,Apple Pay,193559.53820449338,Completed,Campaign A,Google Ads,North,224614.0,True,31054.461795506628,3
501,2025-08-03,501,38759-TB-522,Food - Snacks,399.0,472.0,debit card,188328.0,Completed,Campaign C,Social Media,South,188328.0,False,0.0,3
503,2024-09-14,503,64985-MZ-040,Kitchen,427.0,462.0,PayPal,197274.0,Cancelled,Campaign A,Google Ads,West,197274.0,False,0.0,9
504,2025-03-17,504,73052-MQ-686,Clothing - Jumpsuits,387.0,220.0,Apple Pay,85140.0,Completed,Campaign C,Social Media,North,85140.0,False,0.0,4
506,2024-09-29,506,10501-WK-649,Outdoor,376.0,22.0,Venmo,7620.395029670982,Completed,Campaign A,Google Ads,East,8272.0,True,651.6049703290182,7
507,2025-02-22,507,54042-IT-956,Office,332.0,178.0,Venmo,59096.0,Returned,Campaign C,Social Media,West,59096.0,False,0.0,6
508,2025-07-11,508,31986-UO-763,Food - Grains,922.0,492.0,Apple Pay,453624.0,Completed,Campaign C,Social Media,North,453624.0,False,0.0,3
510,2024-09-18,510,57197-AQ-587,Food - Frozen,225.0,371.0,Apple Pay,83475.0,Completed,Campaign A,Google Ads,East,83475.0,False,0.0,3
511,2025-01-20,511,75516-SL-493,Food - Canned Goods,420.0,153.0,PayPal,64260.0,Completed,Campaign B,Email Marketing,West,64260.0,False,0.0,3
512,2024-12-13,512,88245-JN-303,Food - Breakfast,73.0,134.0,Venmo,9782.0,Completed,Campaign A,Google Ads,North,9782.0,False,0.0,2
514,2025-04-22,514,38361-RJ-295,Toys,432.0,133.0,Google Pay,57456.0,Completed,Campaign C,Social Media,East,57456.0,False,0.0,9
515,2025-01-26,515,75802-OI-566,Smart Home,694.0,499.0,Venmo,346306.0,Completed,Campaign C,Social Media,West,346306.0,False,0.0,9
516,2025-06-05,516,94984-PV-287,Food - Breakfast,636.0,337.0,Apple Pay,203317.04222928904,Pending,Campaign B,Email Marketing,North,214332.0,True,11014.957770710957,1
517,2024-08-05,517,12777-IA-157,Home,125.0,364.0,debit card,45500.0,Returned,Campaign A,Google Ads,South,45500.0,False,0.0,6
519,2024-11-20,519,27696-IY-806,Home,554.0,65.0,debit card,32040.904825367714,Returned,Campaign A,Google Ads,West,36010.0,True,3969.0951746322867,5
520,2024-08-23,520,97495-MI-021,Food - Supplements,756.0,156.0,Venmo,117936.0,Completed,Campaign A,Google Ads,North,117936.0,False,0.0,2
521,2024-10-03,521,97258-RO-613,Health,938.0,188.0,Venmo,159529.10680975992,Completed,Campaign A,Google Ads,South,176344.0,True,16814.893190240087,10
523,2025-07-17,523,52487-FB-608,Food - Dairy,815.0,295.0,credit card,240425.0,Completed,Campaign C,Social Media,West,240425.0,False,0.0,1
524,2024-09-16,524,82521-AX-421,Food - Snacks,437.0,108.0,Apple Pay,47196.0,Completed,Campaign A,Google Ads,North,47196.0,False,0.0,1
525,2025-02-24,525,62141-JW-889,Food - Condiments,2.0,324.0,credit card,648.0,Completed,Campaign B,Email Marketing,South,648.0,False,0.0,2
528,2024-10-23,528,79055-WY-132,Food - Condiments,902.0,226.0,Apple Pay,179109.2008476633,Pending,Campaign A,Google Ads,North,203852.0,True,24742.799152336695,1
530,2025-06-11,530,44941-RA-164,Food - Snacks,358.0,87.0,Venmo,31146.0,Returned,Campaign B,Email Marketing,East,31146.0,False,0.0,1
531,2025-03-25,531,88881-PZ-125,Outdoor,300.0,365.0,Apple Pay,109500.0,Completed,Campaign C,Social Media,West,109500.0,False,0.0,4
532,2025-07-27,532,89087-LI-575,Food,658.0,79.0,debit card,51982.0,Completed,Campaign C,Social Media,North,51982.0,False,0.0,3
533,2024-11-26,533,62908-AM-539,Food - Snacks,416.0,200.0,credit card,74408.5506918857,Completed,Campaign A,Google Ads,South,83200.0,True,8791.449308114301,3
534,2024-12-08,534,07814-NE-757,Food - Fresh Produce,572.0,486.0,Venmo,217604.9145770108,Returned,Campaign A,Google Ads,East,277992.0,True,60387.085422989214,2
535,2024-11-10,535,55468-PL-753,Art Supplies,773.0,368.0,credit card,216347.0049699921,Completed,Campaign A,Google Ads,West,284464.0,True,68116.99503000792,6
536,2024-12-18,536,04095-ZR-721,Kitchen,197.0,191.0,Google Pay,37627.0,Completed,Campaign A,Google Ads,North,37627.0,False,0.0,8
537,2025-06-26,537,66843-EY-060,Health,374.0,386.0,Google Pay,144364.0,Completed,Campaign C,Social Media,South,144364.0,False,0.0,7
538,2025-06-14,538,23904-CN-690,Kitchen,451.0,334.0,Apple Pay,150634.0,Pending,Campaign C,Social Media,East,150634.0,False,0.0,9
539,2025-07-31,539,76515-AY-695,Food - Snacks,885.0,344.0,credit card,259750.01915515907,Completed,Campaign C,Social Media,West,304440.0,True,44689.98084484094,3
540,2024-09-13,540,91557-OT-249,Food - Seafood,12.0,179.0,Apple Pay,1639.184784252658,Completed,Campaign A,Google Ads,North,2148.0,True,508.81521574734217,1
541,2025-01-06,541,15696-HD-964,Outdoor,414.0,249.0,Venmo,83677.37557877714,Completed,Campaign C,Social Media,South,103086.0,True,19408.624421222863,4
542,2024-10-11,542,73871-UI-999,Fitness,148.0,193.0,Google Pay,28564.0,Completed,Campaign A,Google Ads,East,28564.0,False,0.0,4
544,2024-09-23,544,65880-EJ-707,Fitness,481.0,425.0,PayPal,204425.0,Completed,Campaign A,Google Ads,North,204425.0,False,0.0,5
545,2025-07-28,545,90919-NR-825,Kitchen,40.0,124.0,debit card,3974.0509177900935,Completed,Campaign C,Social Media,South,4960.0,True,985.9490822099065,9
547,2025-07-15,547,57942-YH-475,Home,380.0,277.0,Google Pay,105260.0,Completed,Campaign C,Social Media,West,105260.0,False,0.0,7
548,2024-09-30,548,09797-YQ-290,Outdoor,640.0,258.0,Venmo,165120.0,Returned,Campaign A,Google Ads,North,165120.0,False,0.0,5
549,2024-10-14,549,40729-EM-161,Safety,558.0,369.0,Google Pay,205902.0,Completed,Campaign A,Google Ads,South,205902.0,False,0.0,7
550,2025-07-29,550,79076-GN-666,Kitchen,884.0,247.0,debit card,218348.0,Completed,Campaign C,Social Media,East,218348.0,False,0.0,9
551,2024-08-20,551,59723-PX-139,Food - Snacks,117.0,259.0,Google Pay,30303.0,Completed,Campaign A,Google Ads,West,30303.0,False,0.0,1
552,2025-04-20,552,08705-YR-663,Food - Frozen Foods,470.0,54.0,Google Pay,25380.0,Pending,Campaign B,Email Marketing,North,25380.0,False,0.0,3
553,2025-01-22,553,26744-WV-621,Food - Baking,841.0,17.0,debit card,14297.0,Completed,Campaign B,Email Marketing,South,14297.0,False,0.0,2
554,2024-10-21,554,40276-ZY-804,Food - Snacks,559.0,221.0,PayPal,123539.0,Completed,Campaign A,Google Ads,East,123539.0,False,0.0,3
555,2025-07-01,555,30123-EF-615,Electronics,910.0,124.0,credit card,88038.01501547924,Completed,Campaign C,Social Media,West,112840.0,True,24801.984984520757,6
556,2025-03-04,556,72592-CL-785,Food - Meat,995.0,464.0,PayPal,461680.0,Completed,Campaign B,Email Marketing,North,461680.0,False,0.0,3
557,2024-08-14,557,53146-MT-838,Food - Snacks,377.0,383.0,Apple Pay,108777.31915741684,Completed,Campaign A,Google Ads,South,144391.0,True,35613.680842583155,3
558,2024-10-10,558,99362-RY-164,Beauty,467.0,75.0,Google Pay,35025.0,Completed,Campaign A,Google Ads,East,35025.0,False,0.0,7
559,2024-12-28,559,60557-VP-326,Food - Snacks,848.0,315.0,debit card,267120.0,Returned,Campaign A,Google Ads,West,267120.0,False,0.0,1
560,2024-10-12,560,58046-UK-284,Electronics,12.0,431.0,credit card,4671.534242694298,Completed,Campaign A,Google Ads,North,5172.0,True,500.4657573057018,7
561,2025-06-01,561,93829-NB-883,Food - Grains,638.0,142.0,Venmo,90596.0,Completed,Campaign B,Email Marketing,South,90596.0,False,0.0,1
562,2024-10-30,562,61933-TC-789,Food - Bakery,268.0,198.0,PayPal,53064.0,Completed,Campaign A,Google Ads,East,53064.0,False,0.0,2
563,2024-09-08,563,42234-FO-271,Food - Soups,271.0,407.0,debit card,110297.0,Completed,Campaign A,Google Ads,West,110297.0,False,0.0,2
564,2025-06-24,564,21373-TO-217,Garden,31.0,331.0,Google Pay,10261.0,Completed,Campaign C,Social Media,North,10261.0,False,0.0,6
565,2025-03-13,565,42194-SX-993,Office,653.0,483.0,credit card,315399.0,Completed,Campaign C,Social Media,South,315399.0,False,0.0,5
566,2025-01-21,566,98036-IB-553,Food - Bakery,403.0,258.0,Apple Pay,98181.97986212278,Cancelled,Campaign B,Email Marketing,East,103974.0,True,5792.020137877216,1
567,2024-09-12,567,95184-DO-940,Food - Snacks,156.0,389.0,Venmo,60684.0,Pending,Campaign A,Google Ads,West,60684.0,False,0.0,2
569,2024-12-19,569,16385-TP-245,Food - Snacks,393.0,267.0,Venmo,104931.0,Completed,Campaign A,Google Ads,South,104931.0,False,0.0,2
570,2025-01-24,570,32541-PA-096,Kitchen,57.0,231.0,Venmo,13167.0,Completed,Campaign C,Social Media,East,13167.0,False,0.0,6
571,2025-03-07,571,77533-RS-604,Food - Pasta,442.0,23.0,Google Pay,10166.0,Completed,Campaign B,Email Marketing,West,10166.0,False,0.0,2
572,2024-08-11,572,20761-VB-464,Office,738.0,245.0,credit card,180810.0,Completed,Campaign A,Google Ads,North,180810.0,False,0.0,6
573,2025-05-08,573,77868-SU-805,Food - Canned Goods,364.0,100.0,Apple Pay,36400.0,Completed,Campaign B,Email Marketing,South,36400.0,False,0.0,3
574,2025-02-15,574,85522-FC-305,Pets,496.0,17.0,Apple Pay,8432.0,Completed,Campaign C,Social Media,East,8432.0,False,0.0,2
575,2024-09-30,575,81060-EX-208,Fitness,22.0,210.0,debit card,4620.0,Completed,Campaign A,Google Ads,West,4620.0,False,0.0,3
577,2025-06-16,577,61642-ZF-599,Kitchen,584.0,469.0,Google Pay,273896.0,Cancelled,Campaign C,Social Media,South,273896.0,False,0.0,9
578,2025-06-29,578,88907-CY-235,Food - Condiments,102.0,325.0,Google Pay,33150.0,Completed,Campaign B,Email Marketing,East,33150.0,False,0.0,3
579,2025-04-22,579,07787-RB-070,Food - Frozen Foods,177.0,335.0,PayPal,59295.0,Completed,Campaign B,Email Marketing,West,59295.0,False,0.0,1
580,2024-11-18,580,06884-BB-856,Smart Home,380.0,62.0,Apple Pay,20397.649665241366,Completed,Campaign A,Google Ads,North,23560.0,True,3162.3503347586325,6
581,2024-08-15,581,41626-JG-341,Kitchen,476.0,432.0,Apple Pay,205632.0,Completed,Campaign A,Google Ads,South,205632.0,False,0.0,8
582,2024-11-25,582,63434-CD-612,Food - Bakery,842.0,126.0,credit card,106092.0,Completed,Campaign A,Google Ads,East,106092.0,False,0.0,2
583,2025-01-16,583,56856-TY-687,Pets,101.0,393.0,credit card,39693.0,Completed,Campaign C,Social Media,West,39693.0,False,0.0,4
584,2024-10-13,584,85370-MK-077,Food - Produce,247.0,256.0,credit card,63232.0,Completed,Campaign A,Google Ads,North,63232.0,False,0.0,3
585,2024-08-28,585,89396-TL-505,Food - Baking,446.0,195.0,credit card,86970.0,Completed,Campaign A,Google Ads,South,86970.0,False,0.0,3
586,2025-07-15,586,33415-NM-328,Food - Prepared Foods,751.0,319.0,Venmo,239569.0,Cancelled,Campaign C,Social Media,East,239569.0,False,0.0,2
587,2025-04-14,587,68413-KR-840,Toys,911.0,68.0,Venmo,61948.0,Completed,Campaign C,Social Media,West,61948.0,False,0.0,9
588,2024-08-29,588,80460-XK-123,Outdoor,558.0,47.0,credit card,26226.0,Cancelled,Campaign A,Google Ads,North,26226.0,False,0.0,4
589,2024-12-09,589,38596-MP-091,Home,432.0,94.0,Apple Pay,40608.0,Returned,Campaign A,Google Ads,South,40608.0,False,0.0,6
590,2025-03-20,590,81630-UT-642,Clothing - Footwear,159.0,448.0,Venmo,71232.0,Completed,Campaign C,Social Media,East,71232.0,False,0.0,7
591,2024-12-04,591,49508-NC-638,Food - Condiments,269.0,173.0,Apple Pay,36862.45714564423,Completed,Campaign A,Google Ads,West,46537.0,True,9674.542854355772,2
592,2024-09-23,592,04086-MU-343,Food - Dairy Alternatives,355.0,93.0,PayPal,33015.0,Completed,Campaign A,Google Ads,North,33015.0,False,0.0,2
593,2025-06-10,593,22808-AC-591,Outdoor,106.0,183.0,Google Pay,19398.0,Completed,Campaign C,Social Media,South,19398.0,False,0.0,4
594,2024-12-28,594,74131-MC-621,Food - Snacks,105.0,169.0,credit card,17745.0,Completed,Campaign A,Google Ads,East,17745.0,False,0.0,2
596,2024-08-20,596,35808-QV-862,Food - Frozen,379.0,248.0,Apple Pay,93992.0,Completed,Campaign A,Google Ads,North,93992.0,False,0.0,2
597,2024-11-28,597,42762-ID-991,Tools,605.0,393.0,Venmo,237765.0,Completed,Campaign A,Google Ads,South,237765.0,False,0.0,9
598,2025-02-22,598,20071-LP-515,Food - Vegetables,896.0,80.0,Venmo,55718.32569251301,Completed,Campaign B,Email Marketing,East,71680.0,True,15961.674307486985,3
599,2024-08-06,599,87195-AJ-009,Food - Dairy,707.0,214.0,Google Pay,151298.0,Pending,Campaign A,Google Ads,West,151298.0,False,0.0,2
600,2024-09-10,600,30137-TO-957,Audio,985.0,183.0,PayPal,180255.0,Completed,Campaign A,Google Ads,North,180255.0,False,0.0,9
601,2025-02-15,601,31371-ZC-516,Kitchen,930.0,205.0,credit card,146940.7841318245,Completed,Campaign C,Social Media,South,190650.0,True,43709.21586817548,10
602,2025-01-22,602,40838-FR-647,Food - Snacks,620.0,269.0,PayPal,144815.64576711736,Completed,Campaign B,Email Marketing,East,166780.0,True,21964.35423288265,1
603,2024-12-07,603,56184-LD-986,Health,829.0,387.0,Google Pay,320823.0,Completed,Campaign A,Google Ads,West,320823.0,False,0.0,10
604,2024-10-28,604,28082-HZ-063,Kitchen,956.0,179.0,PayPal,171124.0,Cancelled,Campaign A,Google Ads,North,171124.0,False,0.0,5
605,2025-02-07,605,73519-ZT-857,Food - Frozen,373.0,458.0,credit card,170834.0,Completed,Campaign B,Email Marketing,South,170834.0,False,0.0,1
606,2024-10-14,606,67975-KB-197,Electronics,375.0,453.0,Google Pay,169875.0,Returned,Campaign A,Google Ads,East,169875.0,False,0.0,7
607,2025-05-20,607,78597-HT-320,Food - Frozen Foods,507.0,20.0,PayPal,10140.0,Completed,Campaign B,Email Marketing,West,10140.0,False,0.0,1
608,2024-09-04,608,47998-PO-786,Food - Condiments,358.0,380.0,debit card,136040.0,Cancelled,Campaign A,Google Ads,North,136040.0,False,0.0,1
609,2025-02-26,609,76402-WK-823,Safety,151.0,118.0,credit card,17818.0,Completed,Campaign C,Social Media,South,17818.0,False,0.0,6
611,2024-08-31,611,14846-VC-232,Food - Meat,579.0,476.0,debit card,275604.0,Completed,Campaign A,Google Ads,West,275604.0,False,0.0,2
612,2025-02-14,612,06785-EJ-365,Garden,149.0,434.0,Apple Pay,64666.0,Completed,Campaign C,Social Media,North,64666.0,False,0.0,5
613,2024-10-27,613,39471-HB-573,Food - Snacks,120.0,271.0,Apple Pay,32520.0,Completed,Campaign A,Google Ads,South,32520.0,False,0.0,2
614,2025-07-30,614,64176-HU-824,Food - Meat Alternatives,156.0,337.0,credit card,52572.0,Completed,Campaign C,Social Media,East,52572.0,False,0.0,1
616,2024-09-07,616,07217-GH-137,Fitness,144.0,327.0,debit card,47088.0,Pending,Campaign A,Google Ads,North,47088.0,False,0.0,3
617,2024-08-26,617,29040-YF-040,Food - Seafood,392.0,422.0,Venmo,165424.0,Completed,Campaign A,Google Ads,South,165424.0,False,0.0,2
618,2024-12-15,618,21723-SR-875,Accessories,324.0,83.0,debit card,26892.0,Completed,Campaign A,Google Ads,East,26892.0,False,0.0,7
619,2025-04-13,619,86406-VM-585,Food - Bakery,789.0,268.0,Google Pay,211452.0,Completed,Campaign B,Email Marketing,West,211452.0,False,0.0,3
620,2025-03-15,620,28875-CM-798,Food - Baking,49.0,265.0,credit card,12985.0,Completed,Campaign B,Email Marketing,North,12985.0,False,0.0,2
621,2024-12-20,621,96850-KK-341,Food - Sauces,896.0,175.0,Apple Pay,156800.0,Completed,Campaign A,Google Ads,South,156800.0,False,0.0,1
622,2025-06-20,622,36895-WP-925,Home,394.0,56.0,Venmo,22064.0,Cancelled,Campaign C,Social Media,East,22064.0,False,0.0,6
625,2024-12-22,625,87053-SL-918,Kitchen,692.0,311.0,credit card,215212.0,Completed,Campaign A,Google Ads,South,215212.0,False,0.0,8
627,2025-07-01,627,27216-NS-346,Food - Meat,200.0,96.0,Google Pay,19200.0,Completed,Campaign C,Social Media,West,19200.0,False,0.0,3
628,2024-11-20,628,29483-PZ-246,Kitchen,496.0,330.0,credit card,163680.0,Completed,Campaign A,Google Ads,North,163680.0,False,0.0,7
629,2024-09-05,629,81983-IG-097,Kitchen,257.0,185.0,Google Pay,47545.0,Completed,Campaign A,Google Ads,South,47545.0,False,0.0,8
630,2024-11-28,630,10880-SL-730,Kitchen,565.0,287.0,Apple Pay,162155.0,Returned,Campaign A,Google Ads,East,162155.0,False,0.0,10
631,2025-01-16,631,77302-AW-214,Food - Dairy,842.0,320.0,Google Pay,269440.0,Completed,Campaign B,Email Marketing,West,269440.0,False,0.0,3
632,2025-01-03,632,82345-UO-514,Food - Canned Goods,117.0,26.0,Venmo,3042.0,Completed,Campaign B,Email Marketing,North,3042.0,False,0.0,1
633,2025-06-23,633,88527-MM-140,Food - Beverages,725.0,70.0,credit card,38573.9836373758,Completed,Campaign B,Email Marketing,South,50750.0,True,12176.016362624203,1
634,2025-07-04,634,18195-AG-251,Clothing - Shoes,338.0,163.0,Venmo,55094.0,Completed,Campaign C,Social Media,East,55094.0,False,0.0,6
636,2025-01-07,636,66024-UU-902,Food - Baking Goods,796.0,495.0,Google Pay,324243.58390045934,Returned,Campaign B,Email Marketing,North,394020.0,True,69776.41609954069,2
637,2025-05-02,637,80638-ZF-760,Home,412.0,189.0,debit card,59334.45222354222,Returned,Campaign C,Social Media,South,77868.0,True,18533.547776457784,7
638,2025-06-12,638,85205-AP-247,Food - Baking,208.0,100.0,debit card,17830.81532759645,Completed,Campaign B,Email Marketing,East,20800.0,True,2969.184672403549,3
640,2025-06-04,640,98467-SC-652,Food - Spices,457.0,433.0,Venmo,169746.21762869135,Completed,Campaign B,Email Marketing,North,197881.0,True,28134.78237130864,2
641,2024-09-03,641,73175-DP-299,Pets,357.0,74.0,PayPal,26418.0,Completed,Campaign A,Google Ads,South,26418.0,False,0.0,4
642,2025-05-15,642,10332-CI-167,Clothing,868.0,327.0,PayPal,283836.0,Completed,Campaign C,Social Media,East,283836.0,False,0.0,5
643,2024-08-20,643,10772-PE-716,Food - Beverages,448.0,329.0,debit card,147392.0,Completed,Campaign A,Google Ads,West,147392.0,False,0.0,2
644,2025-03-30,644,93531-FM-800,Kitchen,717.0,300.0,Venmo,215100.0,Pending,Campaign C,Social Media,North,215100.0,False,0.0,5
645,2025-02-22,645,97045-IV-889,Food - Beverages,477.0,450.0,Google Pay,161015.7951029085,Completed,Campaign B,Email Marketing,South,214650.0,True,53634.204897091484,3
646,2025-02-28,646,05903-QG-417,Food - Frozen Foods,421.0,134.0,PayPal,56414.0,Completed,Campaign B,Email Marketing,East,56414.0,False,0.0,1
647,2025-03-26,647,20915-DK-999,Food - Frozen Vegetables,657.0,421.0,Google Pay,276597.0,Returned,Campaign B,Email Marketing,West,276597.0,False,0.0,3
648,2024-09-22,648,82316-TT-824,Food - Baking & Cooking,567.0,41.0,Google Pay,23247.0,Completed,Campaign A,Google Ads,North,23247.0,False,0.0,1
649,2025-03-11,649,60388-RJ-312,Food - Snacks,775.0,412.0,Google Pay,319300.0,Completed,Campaign B,Email Marketing,South,319300.0,False,0.0,2
650,2025-05-20,650,85361-UY-234,Clothing - Shirts,889.0,441.0,Venmo,392049.0,Completed,Campaign C,Social Media,East,392049.0,False,0.0,6
652,2024-11-30,652,58376-JZ-650,Kitchen,745.0,205.0,credit card,152725.0,Completed,Campaign A,Google Ads,North,152725.0,False,0.0,10
654,2025-01-22,654,57105-SX-020,Home Appliances,420.0,172.0,Google Pay,72240.0,Completed,Campaign C,Social Media,East,72240.0,False,0.0,7
656,2025-04-21,656,14656-IJ-770,Fitness,481.0,198.0,PayPal,95238.0,Completed,Campaign C,Social Media,North,95238.0,False,0.0,4
657,2024-12-22,657,77744-NI-347,Pets,412.0,97.0,Google Pay,39964.0,Completed,Campaign A,Google Ads,South,39964.0,False,0.0,5
658,2024-08-09,658,81733-JF-230,Kitchen,99.0,196.0,debit card,15450.17641873512,Completed,Campaign A,Google Ads,East,19404.0,True,3953.82358126488,8
659,2024-08-13,659,48016-MV-306,Clothing - Tops,12.0,69.0,debit card,828.0,Completed,Campaign A,Google Ads,West,828.0,False,0.0,5
661,2025-01-10,661,38048-RS-862,Food - Grains,874.0,296.0,credit card,258704.0,Returned,Campaign B,Email Marketing,South,258704.0,False,0.0,1
662,2025-05-22,662,68645-VO-889,Home,560.0,168.0,Google Pay,94080.0,Completed,Campaign C,Social Media,East,94080.0,False,0.0,9
663,2025-05-10,663,65132-LG-968,Kitchen,366.0,141.0,credit card,40832.834742769024,Completed,Campaign C,Social Media,West,51606.0,True,10773.165257230976,8
664,2025-01-12,664,51171-MX-893,Food - Snacks,745.0,183.0,debit card,136335.0,Pending,Campaign B,Email Marketing,North,136335.0,False,0.0,3
665,2024-12-12,665,73428-BW-248,Home,101.0,131.0,debit card,11708.384087977018,Completed,Campaign A,Google Ads,South,13231.0,True,1522.615912022982,6
666,2024-08-13,666,58614-WP-136,Smart Home,847.0,349.0,debit card,295603.0,Completed,Campaign A,Google Ads,East,295603.0,False,0.0,7
668,2025-02-24,668,52405-FZ-082,Food - Canned Goods,213.0,427.0,PayPal,90951.0,Completed,Campaign B,Email Marketing,North,90951.0,False,0.0,1
